number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_gamma,params_kernel,params_max_iter,params_tol,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
41,0.5774378585081056,2025-12-16 22:39:51.560438,2025-12-16 22:39:51.971028,0 days 00:00:00.410590,13.329293138280683,,0.04855326260831541,rbf,1088,5.930612342127053e-06,0.5434885251728868,0.8095757797920556,0.2884996831417084,COMPLETE
42,0.5750452079561056,2025-12-16 22:39:51.971156,2025-12-16 22:39:52.242301,0 days 00:00:00.271145,3.0621293906274385,,0.03466037403772565,rbf,1786,3.487510612520161e-06,0.5400687023249198,0.8086322813916289,0.23722630739212036,COMPLETE
43,0.5703703703698737,2025-12-16 22:39:52.242443,2025-12-16 22:39:52.556820,0 days 00:00:00.314377,12.544903773622766,,0.01192220731422548,rbf,1232,6.570885839831957e-06,0.5313279735168267,0.802377699280192,0.25272804498672485,COMPLETE
44,0.4697802197797705,2025-12-16 22:39:52.556955,2025-12-16 22:40:34.835426,0 days 00:00:42.278471,34.107576661163776,,0.11585128051431175,poly,845,1.022569361186795e-06,0.4099928520674944,0.7328254132231405,0.18105094134807587,COMPLETE
45,0.44155844155794427,2025-12-16 22:40:34.835784,2025-12-16 22:40:35.086207,0 days 00:00:00.250423,4.980259231416238,balanced,0.0014328732505439793,rbf,1693,1.2483456548251367e-05,0.41554104832237726,0.7166193181818182,0.6339441537857056,COMPLETE
46,0.5178236397743616,2025-12-16 22:40:35.086361,2025-12-16 22:40:35.425383,0 days 00:00:00.339022,2.1237954553462255,,6.058296749535537,rbf,1340,0.007538158928856916,0.45423542127259814,0.7407003965609171,0.1933531016111374,COMPLETE
47,0.5934489402692504,2025-12-16 22:40:35.425551,2025-12-16 22:40:35.816836,0 days 00:00:00.391285,11.659573989813103,,0.036036752177124785,rbf,3617,2.9556322284566043e-06,0.5523342907240283,0.8183651026392961,0.30340832471847534,COMPLETE
48,0.47384615384568185,2025-12-16 22:40:35.816990,2025-12-16 22:40:39.241142,0 days 00:00:03.424152,163.13711182512196,balanced,0.05245058568053897,poly,4118,0.003312877183827587,0.40824806922585866,0.7274268528392428,0.4968821406364441,COMPLETE
49,0.5677655677650719,2025-12-16 22:40:39.241325,2025-12-16 22:40:39.653042,0 days 00:00:00.411717,1.1973059321178499,,0.8521666814900738,rbf,3656,3.1016434053591097e-06,0.5915768542527103,0.8022777259397496,0.20512595772743225,COMPLETE
50,0.3387978142073688,2025-12-16 22:40:39.653203,2025-12-16 22:40:39.869174,0 days 00:00:00.215971,80.99032469224012,,0.21730387056225645,sigmoid,3336,9.181635344826464e-05,0.20896679014251168,0.5044696414289523,0.21872062981128693,COMPLETE
