number,value,datetime_start,datetime_complete,duration,params_batch_size,params_channels,params_dropout,params_kernel,params_layers,params_lr,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
50,0.7030857142852279,2025-12-21 20:08:01.296479,2025-12-21 20:11:42.400261,0 days 00:03:41.103782,16,128,0.06790443930119118,3,4,0.0001849000718788776,1.316011825083147e-07,0.7551532390865674,0.7030857142852279,0.30619174242019653,PRUNED
51,0.7510632974726085,2025-12-21 20:11:42.400445,2025-12-21 21:02:21.608584,0 days 00:50:39.208139,16,512,0.001325740576183421,3,2,0.0015733734060136596,3.4573469241802245e-07,0.8044370799476616,0.7315842583244274,0.11146188527345657,COMPLETE
52,0.7210552027352165,2025-12-21 21:02:21.608868,2025-12-21 21:09:34.169120,0 days 00:07:12.560252,16,512,0.02210889125809981,3,2,0.0015684467361505795,1.2849156171382682e-06,0.7810897458485145,0.7210552027352165,0.432330459356308,PRUNED
53,0.73622047244045,2025-12-21 21:09:34.169310,2025-12-21 21:23:48.203655,0 days 00:14:14.034345,16,512,0.035127698121780064,3,2,0.0009949357545270207,3.20874944694304e-07,0.810041350416147,0.73622047244045,0.4234406352043152,PRUNED
54,0.7079365079360226,2025-12-21 21:23:48.203854,2025-12-21 21:27:20.409463,0 days 00:03:32.205609,16,512,0.43845405516534786,3,2,0.0021406155627205605,2.786436769479006e-06,0.7633365516301731,0.7079365079360226,0.346022367477417,PRUNED
55,0.7465618860505857,2025-12-21 21:27:20.409658,2025-12-21 22:06:22.488387,0 days 00:39:02.078729,16,512,0.22937222803034593,3,2,0.0023622351259569257,5.299226235139399e-07,0.7994611995555463,0.7236346516002631,0.04652433097362518,COMPLETE
56,0.7067352666038136,2025-12-21 22:06:22.488655,2025-12-21 22:09:52.111106,0 days 00:03:29.622451,32,128,0.2655927932575847,3,2,0.0013738551054490612,4.7170191566669683e-08,0.7597462126284088,0.7067352666038136,0.4104125201702118,PRUNED
57,0.7021630615635686,2025-12-21 22:09:52.111297,2025-12-21 22:13:24.574975,0 days 00:03:32.463678,64,512,0.06463954356701057,3,1,0.000715556038766739,2.1431604607845897e-07,0.7548087991054544,0.7021630615635686,0.4457090497016907,PRUNED
58,0.7040288093625586,2025-12-21 22:13:24.575161,2025-12-21 22:17:01.759694,0 days 00:03:37.184533,16,128,0.00016634145179497684,5,2,0.00013202535305537297,1.5221132857225354e-08,0.756552581567381,0.7040288093625586,0.34978073835372925,PRUNED
59,0.7242818561252111,2025-12-21 22:17:01.759891,2025-12-21 22:24:03.773219,0 days 00:07:02.013328,16,256,0.1099057073531648,3,3,0.0017488531069779353,0.0003574404417382584,0.787257658724286,0.7242818561252111,0.3985418379306793,PRUNED
60,0.706356736242393,2025-12-21 22:24:03.773414,2025-12-21 22:27:53.101819,0 days 00:03:49.328405,16,128,0.041955693449680045,3,2,0.0012675724495321867,9.633009807142994e-07,0.7636663096001559,0.706356736242393,0.40418580174446106,PRUNED
61,0.7432467873060835,2025-12-21 22:27:53.102009,2025-12-21 23:06:52.842244,0 days 00:38:59.740235,16,512,0.013259833160193609,3,2,0.001406421731586708,3.398286134076133e-07,0.7970737577256742,0.7251548946711277,0.1235162615776062,COMPLETE
62,0.7258998238102257,2025-12-21 23:06:52.842507,2025-12-21 23:13:49.431785,0 days 00:06:56.589278,16,512,0.0012543055579764123,3,2,0.002538472563096085,3.210639088059538e-07,0.7939877458062303,0.7258998238102257,0.4202115833759308,PRUNED
63,0.7198394783039931,2025-12-21 23:13:49.431979,2025-12-21 23:20:53.284604,0 days 00:07:03.852625,16,512,0.017673724834911312,3,2,0.0017527922114246343,1.2807057592319805e-07,0.78340539264396,0.7198394783039931,0.37128767371177673,PRUNED
64,0.7093667228504583,2025-12-21 23:20:53.284799,2025-12-21 23:24:23.342383,0 days 00:03:30.057584,16,512,0.16711920150131557,3,2,0.0008389369489409612,6.167215183038415e-08,0.7603743090645563,0.7093667228504583,0.3583146333694458,PRUNED
65,0.7085687382292649,2025-12-21 23:24:23.342572,2025-12-21 23:27:58.134481,0 days 00:03:34.791909,16,512,0.08238434410593999,3,2,0.0005270421840599268,5.45228387230746e-07,0.7589436939000354,0.7085687382292649,0.3769580125808716,PRUNED
66,0.7299647473555616,2025-12-21 23:27:58.134670,2025-12-21 23:38:36.581396,0 days 00:10:38.446726,16,512,0.048397984960398335,7,2,0.0010721828046562913,4.0027892699604055e-08,0.7969104937619071,0.7299647473555616,0.4150671362876892,PRUNED
67,0.720682302771364,2025-12-21 23:38:36.581589,2025-12-21 23:45:40.151921,0 days 00:07:03.570332,32,128,0.21156993808923802,3,1,0.002011129553419886,1.912503822228809e-06,0.7778209428905003,0.720682302771364,0.4619256258010864,PRUNED
68,0.7223782771530685,2025-12-21 23:45:40.152109,2025-12-21 23:52:39.589918,0 days 00:06:59.437809,16,128,0.02954788960995248,3,2,0.0016252319981837214,2.04424513316949e-08,0.7888568233765807,0.7223782771530685,0.31761685013771057,PRUNED
69,0.7042253521121807,2025-12-21 23:52:39.590110,2025-12-21 23:56:10.801401,0 days 00:03:31.211291,64,512,0.3244516596499413,3,3,0.0012923559560897638,1.0654520863670337e-07,0.759879231649248,0.7042253521121807,0.43421363830566406,PRUNED
70,0.7042184832962628,2025-12-21 23:56:10.801584,2025-12-21 23:59:52.437492,0 days 00:03:41.635908,16,128,0.05759008344080142,3,4,0.0010042378614670909,7.321735366466908e-08,0.7563628899835797,0.7042184832962628,0.3419789671897888,PRUNED
71,0.7073063380276882,2025-12-21 23:59:52.437686,2025-12-22 00:03:20.767435,0 days 00:03:28.329749,32,128,0.006493267357904158,3,2,0.0019374504800270058,5.003018520860648e-06,0.765611969715122,0.7073063380276882,0.3723112940788269,PRUNED
72,0.7067525650197898,2025-12-22 00:03:20.767627,2025-12-22 00:06:49.874513,0 days 00:03:29.106886,32,128,0.013975141921281686,3,2,0.001467864464586594,2.1243346649868324e-06,0.7629781637384863,0.7067525650197898,0.3987545371055603,PRUNED
73,0.7015894336238727,2025-12-22 00:06:49.874698,2025-12-22 00:10:23.277801,0 days 00:03:33.403103,32,128,0.033438390225412215,3,2,0.00244147605162471,8.594965726156469e-07,0.76038150325001,0.7015894336238727,0.2475322037935257,PRUNED
74,0.7042828008152863,2025-12-22 00:10:23.278004,2025-12-22 00:13:56.124850,0 days 00:03:32.846846,32,128,0.09407166999267667,3,2,0.0018172552025316276,2.665730369496513e-07,0.7657664244722111,0.7042828008152863,0.26692646741867065,PRUNED
