number,value,datetime_start,datetime_complete,duration,params_batch_size,params_d_model,params_dropout,params_ff,params_layers,params_lr,params_nhead,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
93,0.4412955465582045,2025-12-21 21:35:31.169217,2025-12-21 21:35:43.466920,0 days 00:00:12.297703,16,256,0.19838342472669168,256,3,0.0007099162755781434,8,0.0040676826470867865,0.6969349840042657,0.4412955465582045,0.6602126955986023,PRUNED
94,0.4408284023663993,2025-12-21 21:35:43.467098,2025-12-21 21:35:57.965272,0 days 00:00:14.498174,16,256,0.2664533387187108,256,4,0.00023653086485120412,8,0.001067250708947297,0.7219033257797921,0.4408284023663993,0.3242056369781494,PRUNED
95,0.4525252525247525,2025-12-21 21:35:57.965445,2025-12-21 21:36:22.028757,0 days 00:00:24.063312,32,256,0.21810638651505546,256,3,6.9885939116854e-05,8,0.0020783355349911175,0.7216992135430551,0.4525252525247525,0.5525385141372681,PRUNED
96,0.4267241379305369,2025-12-21 21:36:22.028933,2025-12-21 21:36:34.164342,0 days 00:00:12.135409,64,128,0.279549206568771,1536,1,4.609774641181969e-05,4,3.917906496852669e-08,0.6654100573180485,0.4267241379305369,0.5873734951019287,PRUNED
97,0.4398148148143258,2025-12-21 21:36:34.164512,2025-12-21 21:36:47.622239,0 days 00:00:13.457727,16,384,0.4261277880596028,512,2,1.7745559589505945e-05,8,0.006335578009576701,0.6854755398560384,0.4398148148143258,0.620462954044342,PRUNED
98,0.42975206611520284,2025-12-21 21:36:47.622414,2025-12-21 21:36:58.471774,0 days 00:00:10.849360,32,128,0.2384402595713087,1024,1,5.870350083467083e-05,4,0.0005621103625166503,0.6768403425753132,0.42975206611520284,0.6412450671195984,PRUNED
99,0.4413793103443381,2025-12-21 21:36:58.471950,2025-12-21 21:37:10.189164,0 days 00:00:11.717214,32,256,0.40983397361660395,256,4,0.00018437347909270867,8,2.026948740622116e-08,0.7196789189549454,0.4413793103443381,0.45218729972839355,PRUNED
100,0.43832599118903015,2025-12-21 21:37:10.189348,2025-12-21 21:37:22.448285,0 days 00:00:12.258937,32,128,0.1674828577702415,256,1,0.0003030670243033358,8,1.4903389867456274e-05,0.7157799586776858,0.43832599118903015,0.3387788236141205,PRUNED
101,0.56057866184399,2025-12-21 21:37:22.448460,2025-12-21 21:40:08.477376,0 days 00:02:46.028916,32,128,0.3174789731549456,1024,2,0.00010613667711972405,8,5.0165732004466826e-06,0.7893894961343642,0.5163120567371325,0.1403714269399643,COMPLETE
102,0.4262295081963422,2025-12-21 21:40:08.477635,2025-12-21 21:40:20.036206,0 days 00:00:11.558571,32,128,0.3254743880153271,1024,2,9.731574042546661e-05,8,2.93323411980837e-06,0.6905158624366836,0.4262295081963422,0.3025381863117218,PRUNED
103,0.4768583450205841,2025-12-21 21:40:20.036383,2025-12-21 21:40:42.882171,0 days 00:00:22.845788,32,128,0.3600015488186036,1024,2,8.552133155312263e-05,8,5.6394066152979325e-06,0.738703012529992,0.4768583450205841,0.4242842197418213,PRUNED
