number,value,datetime_start,datetime_complete,duration,params_batch_size,params_channels,params_dropout,params_kernel,params_layers,params_lr,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
107,0.41949778434222407,2025-12-24 12:59:58.448300,2025-12-24 13:02:11.318168,0 days 00:02:12.869868,16,128,0.12893499638649106,3,4,0.00029786412674223623,1.7139243715098565e-05,0.6939482804585444,0.41949778434222407,0.4647774398326874,PRUNED
108,0.42977528089842243,2025-12-24 13:02:11.318344,2025-12-24 13:04:22.798829,0 days 00:02:11.480485,64,128,0.2266341879049305,7,1,0.0004599125659801531,6.8930023980161516e-06,0.6861420287923221,0.42977528089842243,0.4499302804470062,PRUNED
109,0.40617577197108085,2025-12-24 13:04:22.799010,2025-12-24 13:05:17.091536,0 days 00:00:54.292526,32,512,0.27022219180897916,3,2,8.713718776374421e-05,4.471357673389225e-06,0.6506140029325514,0.40617577197108085,0.5470747351646423,PRUNED
110,0.4248210023862181,2025-12-24 13:05:17.091712,2025-12-24 13:06:48.087995,0 days 00:01:30.996283,16,256,0.048266063033991786,5,4,3.4490590431935504e-05,5.2577022555876446e-05,0.6722415689149559,0.4248210023862181,0.41619762778282166,PRUNED
111,0.383073496658843,2025-12-24 13:06:48.088177,2025-12-24 13:07:36.018996,0 days 00:00:47.930819,16,128,0.07514124430189943,5,4,0.00014305395904422278,9.357015523329403e-06,0.6374925019994668,0.383073496658843,0.5109717845916748,PRUNED
112,0.40362811791342795,2025-12-24 13:07:36.019178,2025-12-24 13:08:22.157549,0 days 00:00:46.138371,16,128,0.06605032803679078,5,4,0.00022962681082996402,1.7446432546576137e-06,0.6483187816582244,0.40362811791342795,0.33649498224258423,PRUNED
113,0.42206896551679124,2025-12-24 13:08:22.157725,2025-12-24 13:10:39.217861,0 days 00:02:17.060136,16,128,0.1044745729227734,5,4,0.00016326867459046896,2.5636058246374236e-05,0.6912698280458544,0.42206896551679124,0.5178031921386719,PRUNED
114,0.4116331096192859,2025-12-24 13:10:39.218037,2025-12-24 13:11:27.201054,0 days 00:00:47.983017,16,128,0.2603013648223048,5,4,0.00019841998183492068,1.4041198830854921e-05,0.6653142495334577,0.4116331096192859,0.426147997379303,PRUNED
115,0.4333781965002282,2025-12-24 13:11:27.201225,2025-12-24 13:13:45.517321,0 days 00:02:18.316096,16,128,0.01562904723271935,3,4,0.0008185154660847494,3.6251061498460894e-05,0.6816723873633698,0.4333781965002282,0.522043764591217,PRUNED
116,0.38895281933215825,2025-12-24 13:13:45.517500,2025-12-24 13:14:33.934769,0 days 00:00:48.417269,32,512,0.07937729946707986,3,3,0.0012264906837697199,5.460821350265873e-06,0.6334644094908024,0.38895281933215825,0.4445769190788269,PRUNED
117,0.42389758179186204,2025-12-24 13:14:33.934947,2025-12-24 13:20:35.190979,0 days 00:06:01.256032,64,128,0.1864832926042902,7,4,0.0005161591241396573,2.14949822359172e-05,0.6803977272727273,0.42389758179186204,0.6340344548225403,PRUNED
118,0.41924398625380643,2025-12-24 13:20:35.191160,2025-12-24 13:22:03.446614,0 days 00:01:28.255454,64,128,0.19123735944656203,7,4,0.0005130552646824981,1.954466861833912e-05,0.6724540122633964,0.41924398625380643,0.7205061316490173,PRUNED
119,0.3970370370365722,2025-12-24 13:22:03.446791,2025-12-24 13:22:46.719403,0 days 00:00:43.272612,64,256,0.2141637559774641,7,3,0.0007429120594196199,1.2061663804965134e-05,0.6465275926419622,0.3970370370365722,0.4053732752799988,PRUNED
120,0.3809523809519587,2025-12-24 13:22:46.719576,2025-12-24 13:23:30.128902,0 days 00:00:43.409326,64,512,0.15171854005873206,7,1,0.0010112486042310955,0.00019269435633089123,0.6240252599306851,0.3809523809519587,0.5417611002922058,PRUNED
121,0.3991507430993997,2025-12-24 13:23:30.129079,2025-12-24 13:24:14.052488,0 days 00:00:43.923409,64,128,0.09458650475297631,7,4,0.0006514016627393389,7.909236421231982e-06,0.6328020861103706,0.3991507430993997,0.5403859615325928,PRUNED
122,0.4366576819402558,2025-12-24 13:24:14.052670,2025-12-24 13:26:25.079016,0 days 00:02:11.026346,64,128,0.17164266045447335,7,4,0.0005741196927754761,3.5426792830636307e-06,0.6845716142362037,0.4366576819402558,0.5992023944854736,PRUNED
123,0.4127764127759891,2025-12-24 13:26:25.079192,2025-12-24 13:27:10.802905,0 days 00:00:45.723713,16,128,0.24605771311236896,3,4,0.00012189700194952359,2.651857161639557e-05,0.6493143495067982,0.4127764127759891,0.5174240469932556,PRUNED
124,0.38935912938289335,2025-12-24 13:27:10.803074,2025-12-24 13:27:56.906242,0 days 00:00:46.103168,16,128,0.4961971264484145,5,4,2.251201063012735e-05,4.290834931315584e-05,0.6313608037856572,0.38935912938289335,0.5014994740486145,PRUNED
125,0.41176470588192987,2025-12-24 13:27:56.906422,2025-12-24 13:30:11.949948,0 days 00:02:15.043526,32,128,0.1651382182785901,3,4,0.0009039315757902899,1.563939909170213e-05,0.6836177019461477,0.41176470588192987,0.5054187178611755,PRUNED
126,0.39241917502747065,2025-12-24 13:30:11.950126,2025-12-24 13:30:55.662601,0 days 00:00:43.712475,64,128,0.19760035048034652,7,4,0.0002770226555506502,1.1327451565860962e-08,0.6366510597174088,0.39241917502747065,0.4571220278739929,PRUNED
127,0.42302878598205,2025-12-24 13:30:55.662775,2025-12-24 13:33:11.294698,0 days 00:02:15.631923,16,256,0.041468680430828964,3,4,0.00010584520806682579,1.1113672540043979e-05,0.6890704145561185,0.42302878598205,0.48935672640800476,PRUNED
128,0.4451127819544195,2025-12-24 13:33:11.294908,2025-12-24 13:35:22.032041,0 days 00:02:10.737133,32,512,0.11877144198159648,5,3,0.0003348147267042745,0.00010641734495339543,0.6889204545454546,0.4451127819544195,0.5399622321128845,PRUNED
129,0.4292929292924991,2025-12-24 13:35:22.032216,2025-12-24 13:36:47.776075,0 days 00:01:25.743859,32,512,0.12087355826060708,5,3,0.00035118827063322004,0.00015458977356005315,0.6848173820314584,0.4292929292924991,0.4126304090023041,PRUNED
130,0.398220244715952,2025-12-24 13:36:47.776247,2025-12-24 13:37:30.315050,0 days 00:00:42.538803,32,512,0.14326157245207394,3,3,0.0003945878526963057,0.00010556987591160572,0.6461610237270061,0.398220244715952,0.45520874857902527,PRUNED
131,0.4119047619043458,2025-12-24 13:37:30.315221,2025-12-24 13:38:15.938855,0 days 00:00:45.623634,32,512,0.1846364625437969,5,3,0.00018963485822977544,7.546172068899148e-05,0.6571664222873901,0.4119047619043458,0.4874439835548401,PRUNED
132,0.43925233644812406,2025-12-24 13:38:15.939024,2025-12-24 13:40:27.925639,0 days 00:02:11.986615,32,512,0.06663128910099188,5,3,0.0004349144005194175,3.2959062765767865e-05,0.694285690482538,0.43925233644812406,0.5765241384506226,PRUNED
133,0.4395886889455811,2025-12-24 13:40:27.925810,2025-12-24 13:42:42.254564,0 days 00:02:14.328754,32,512,0.1546679317792921,5,3,0.00033541317246092516,5.618736777400357e-05,0.705949246867502,0.4395886889455811,0.3800539970397949,PRUNED
134,0.40145102781094644,2025-12-24 13:42:42.254737,2025-12-24 13:43:25.638045,0 days 00:00:43.383308,16,128,0.11154920510670757,5,4,1.6899181498284564e-05,4.836585077857287e-07,0.641503932284724,0.40145102781094644,0.5107532739639282,PRUNED
135,0.41994750656124075,2025-12-24 13:43:25.638214,2025-12-24 13:45:35.366414,0 days 00:02:09.728200,64,128,0.09352108609592023,7,1,0.00023086492626042066,0.0003553585246487056,0.6842591975473207,0.41994750656124075,0.5526893138885498,PRUNED
136,0.43455497382155106,2025-12-24 13:45:35.366587,2025-12-24 13:47:50.366340,0 days 00:02:14.999753,16,512,0.05749904907859706,5,2,0.00017413447508264445,0.0007726547825220814,0.6981638229805387,0.43455497382155106,0.48099297285079956,PRUNED
137,0.44245524296631883,2025-12-24 13:47:50.366510,2025-12-24 13:49:58.583469,0 days 00:02:08.216959,32,256,0.2766914178083907,3,3,0.0002742944105192455,2.058644692536808e-05,0.6939441149026926,0.44245524296631883,0.4638558328151703,PRUNED
138,0.4227642276417951,2025-12-24 13:49:58.583650,2025-12-24 13:57:34.232828,0 days 00:07:35.649178,16,128,0.13269040362163104,5,4,0.0005263624949977365,1.0206809790793917e-07,0.683613536390296,0.4227642276417951,0.3296930491924286,PRUNED
139,0.4133504492935326,2025-12-24 13:57:34.233008,2025-12-24 13:59:07.827982,0 days 00:01:33.594974,16,128,0.15114575740750352,3,4,0.0005191928024944526,1.5766374069420307e-07,0.6736620234604105,0.4133504492935326,0.5217942595481873,PRUNED
140,0.3463268365814064,2025-12-24 13:59:07.828153,2025-12-24 13:59:51.445449,0 days 00:00:43.617296,64,512,0.12488986741415506,7,4,0.0005791152482809051,5.1213950343843015e-08,0.5585531358304452,0.3463268365814064,0.5108661651611328,PRUNED
141,0.3915094339618503,2025-12-24 13:59:51.445638,2025-12-24 14:01:22.370890,0 days 00:01:30.925252,16,128,0.13291473617308994,5,4,0.0007524301957336158,2.9792770432983453e-07,0.6306359970674488,0.3915094339618503,0.5045353770256042,PRUNED
142,0.4273255813948878,2025-12-24 14:01:22.371061,2025-12-24 14:02:54.807934,0 days 00:01:32.436873,16,128,0.0794033485327712,5,4,0.0006203408315864047,3.4863782855291595e-08,0.6765612503332443,0.4273255813948878,0.5463505387306213,PRUNED
143,0.4391691394654103,2025-12-24 14:02:54.808104,2025-12-24 14:05:14.593082,0 days 00:02:19.784978,16,128,0.17913494956548193,5,2,0.00014754358808166353,1.7418493235547186e-08,0.686400293255132,0.4391691394654103,0.3934862017631531,PRUNED
144,0.44343891402668106,2025-12-24 14:05:14.593255,2025-12-24 14:07:33.425657,0 days 00:02:18.832402,16,128,0.28944683630512724,5,4,0.0002148634381699585,7.128119719806954e-06,0.6992177086110369,0.44343891402668106,0.6090456247329712,PRUNED
145,0.4387096774188748,2025-12-24 14:07:33.425832,2025-12-24 14:09:49.460984,0 days 00:02:16.035152,16,128,0.10332153968536748,5,4,0.00038280314035631357,9.526589844145957e-06,0.689112070114636,0.4387096774188748,0.6503422260284424,PRUNED
146,0.4363636363631833,2025-12-24 14:09:49.461155,2025-12-24 14:12:05.023036,0 days 00:02:15.561881,32,128,0.0855614577332482,3,4,0.00085107506591125,2.2178821535051315e-05,0.6844091575579845,0.4363636363631833,0.703846275806427,PRUNED
147,0.3479532163739722,2025-12-24 14:12:05.023209,2025-12-24 14:12:49.839783,0 days 00:00:44.816574,16,256,0.13835329893568282,5,4,0.0014036265670062146,6.73908474799456e-08,0.47550028325779786,0.3479532163739722,0.4940357804298401,PRUNED
148,0.4306358381498292,2025-12-24 14:12:49.839958,2025-12-24 14:14:23.342362,0 days 00:01:33.502404,16,128,0.050784785822262965,3,1,0.0004644961055703646,1.0880028153121181e-07,0.689645261263663,0.4306358381498292,0.4454265236854553,PRUNED
149,0.42199488491005277,2025-12-24 14:14:23.342538,2025-12-24 14:15:51.514448,0 days 00:01:28.171910,32,512,0.11678161597450558,5,4,4.626492868567475e-05,1.4881668453615877e-05,0.6711543588376433,0.42199488491005277,0.4935411810874939,PRUNED
150,0.42132639791893883,2025-12-24 14:15:51.514623,2025-12-24 14:18:02.591229,0 days 00:02:11.076606,64,128,0.16479664654323953,7,4,0.00032171790408686414,2.2716590003188344e-08,0.6706170021327647,0.42132639791893883,0.5190247297286987,PRUNED
151,0.4097222222218129,2025-12-24 14:18:02.591400,2025-12-24 14:18:46.325690,0 days 00:00:43.734290,64,256,0.2700972569963034,3,4,0.00025705557454081776,0.00013392770706875375,0.6485603838976273,0.4097222222218129,0.49509182572364807,PRUNED
152,0.4119850187261643,2025-12-24 14:18:46.326082,2025-12-24 14:19:29.799887,0 days 00:00:43.473805,64,256,0.3122293062149614,3,4,0.00016466137729327459,6.618430142917154e-05,0.6523156324980005,0.4119850187261643,0.5291413068771362,PRUNED
153,0.4480234260610309,2025-12-24 14:19:29.800061,2025-12-24 14:21:41.949314,0 days 00:02:12.149253,64,256,0.2954420763995217,3,4,0.0006930668024344067,0.00025353545201429166,0.6975348240469209,0.4480234260610309,0.5269224047660828,PRUNED
154,0.4584040747023987,2025-12-24 14:21:41.949485,2025-12-24 14:40:39.434493,0 days 00:18:57.485008,64,256,0.30300847653644564,3,4,0.000680414538357855,9.765997975973593e-05,0.7358641862170088,0.4584040747023987,0.4085438847541809,PRUNED
155,0.44799999999955725,2025-12-24 14:40:39.434671,2025-12-24 14:42:52.730124,0 days 00:02:13.295453,64,256,0.287303650781788,3,4,0.0006788446714461256,0.00028707787140262064,0.707727939216209,0.44799999999955725,0.42466259002685547,PRUNED
156,0.4354838709672975,2025-12-24 14:42:52.730307,2025-12-24 14:45:04.829705,0 days 00:02:12.099398,64,256,0.30299849891515823,3,4,0.0006821858343828021,0.00029223973511672874,0.6905575179952014,0.4354838709672975,0.4711275100708008,PRUNED
157,0.4438502673792359,2025-12-24 14:45:04.829893,2025-12-24 14:47:15.926456,0 days 00:02:11.096563,64,256,0.3208222041944546,3,4,0.0010131585024006177,0.0004845690333196624,0.6981096707544656,0.4438502673792359,0.3238065540790558,PRUNED
158,0.42702050663408,2025-12-24 14:47:15.926643,2025-12-24 14:49:26.542998,0 days 00:02:10.616355,64,256,0.2864448873294893,3,4,0.0007489191444973693,0.0005921754436458064,0.688270627832578,0.42702050663408,0.5068645477294922,PRUNED
159,0.4396946564880791,2025-12-24 14:49:26.543170,2025-12-24 14:51:37.846470,0 days 00:02:11.303300,64,256,0.33154618698951327,3,4,0.0005404304714744691,0.0004041579475370692,0.6861503599040255,0.4396946564880791,0.45900046825408936,PRUNED
160,0.43669250645951274,2025-12-24 14:51:37.846642,2025-12-24 14:53:47.761551,0 days 00:02:09.914909,64,256,0.27340577068239325,3,4,0.0006573338896766947,0.00022225932349773136,0.6888829645427886,0.43669250645951274,0.6299319863319397,PRUNED
161,0.4307692307687777,2025-12-24 14:53:47.761740,2025-12-24 14:55:58.133516,0 days 00:02:10.371776,64,256,0.3066416140468182,3,4,0.0008118108235596217,0.00010925596241556818,0.6864148727006131,0.4307692307687777,0.4253268837928772,PRUNED
162,0.40685714285673663,2025-12-24 14:55:58.133694,2025-12-24 14:56:41.784649,0 days 00:00:43.650955,64,256,0.25613977730374154,3,4,0.0006106419802311818,8.494244372874102e-05,0.6474731738203147,0.40685714285673663,0.3938787877559662,PRUNED
163,0.410666666666224,2025-12-24 14:56:41.784821,2025-12-24 14:57:25.338695,0 days 00:00:43.553874,64,256,0.2820438937303028,3,4,0.0011359346520419236,0.00015361896121483367,0.6551961143695014,0.410666666666224,0.4455493092536926,PRUNED
164,0.3969465648851015,2025-12-24 14:57:25.338880,2025-12-24 14:58:08.861319,0 days 00:00:43.522439,64,256,0.299133406508303,3,4,0.0004905847787696254,0.00023342077643010546,0.6439386996800853,0.3969465648851015,0.48153093457221985,PRUNED
165,0.42728442728399263,2025-12-24 14:58:08.861491,2025-12-24 14:59:36.671626,0 days 00:01:27.810135,64,256,0.32444877256179094,3,3,0.0009330884488468565,4.668383298357125e-05,0.6815557517995201,0.42728442728399263,0.3656599521636963,PRUNED
166,0.4205607476631398,2025-12-24 14:59:36.671799,2025-12-24 15:01:04.819082,0 days 00:01:28.147283,64,256,0.29534733018801257,3,1,0.0005560989795522217,0.0002000860511870374,0.6758822647294055,0.4205607476631398,0.440534383058548,PRUNED
167,0.41266119577918897,2025-12-24 15:01:04.819252,2025-12-24 15:02:35.218788,0 days 00:01:30.399536,32,512,0.2500984197330444,3,4,0.000739667365816675,3.281524797329368e-05,0.6684384164222873,0.41266119577918897,0.4400236904621124,PRUNED
168,0.40140845070381265,2025-12-24 15:02:35.218967,2025-12-24 15:03:18.710594,0 days 00:00:43.491627,64,256,0.3417365816939528,7,3,0.0006519332189224156,9.75978613578084e-07,0.6414539456145028,0.40140845070381265,0.5213121771812439,PRUNED
169,0.40857142857097106,2025-12-24 15:03:18.710765,2025-12-24 15:04:47.296301,0 days 00:01:28.585536,32,512,0.23256968336672978,3,4,0.00041428959308159726,8.993351095685507e-05,0.6723373766995469,0.40857142857097106,0.631618082523346,PRUNED
170,0.38072855464118516,2025-12-24 15:04:47.296476,2025-12-24 15:05:31.217055,0 days 00:00:43.920579,64,256,0.26176943366615935,3,4,2.770021972168388e-05,0.000912522328992867,0.6216758864302853,0.38072855464118516,0.4908640384674072,PRUNED
171,0.42249657064426993,2025-12-24 15:05:31.217222,2025-12-24 15:07:02.401873,0 days 00:01:31.184651,16,128,0.07030817121493958,5,4,0.00019699713102644645,5.476898213545329e-06,0.6755156958144495,0.42249657064426993,0.49094751477241516,PRUNED
172,0.42592592592548506,2025-12-24 15:07:02.402049,2025-12-24 15:08:35.145717,0 days 00:01:32.743668,16,128,0.2088471236505042,5,2,5.495158294158688e-05,1.2664381714220072e-05,0.6706794854705411,0.42592592592548506,0.5407323241233826,PRUNED
173,0.43007518796945715,2025-12-24 15:08:35.145895,2025-12-24 15:10:50.901878,0 days 00:02:15.755983,16,128,0.2916007061590205,7,4,0.00013044763037689674,9.545572530753453e-06,0.690195114636097,0.43007518796945715,0.520542323589325,PRUNED
174,0.392009987515178,2025-12-24 15:10:50.902056,2025-12-24 15:11:37.950764,0 days 00:00:47.048708,16,128,0.06267159567977892,5,4,1.3893148373894636e-05,0.00031777966818696466,0.6291697214076247,0.392009987515178,0.5352946519851685,PRUNED
175,0.3813333333328907,2025-12-24 15:11:37.950941,2025-12-24 15:12:24.925425,0 days 00:00:46.974484,16,512,0.18621724513251273,3,4,0.0008287871457100976,6.21722514468138e-05,0.6293863303119168,0.3813333333328907,0.42873620986938477,PRUNED
176,0.4251336898391289,2025-12-24 15:12:24.925604,2025-12-24 15:13:53.608171,0 days 00:01:28.682567,32,128,0.15989320839090285,5,4,0.00048586386721169406,2.687422884019772e-05,0.6763404758731005,0.4251336898391289,0.5700714588165283,PRUNED
177,0.387484957881651,2025-12-24 15:13:53.608342,2025-12-24 15:14:39.442091,0 days 00:00:45.833749,16,128,0.03151190444385252,3,4,0.001820422954138084,4.899359949464893e-05,0.6344474806718209,0.387484957881651,0.4724135100841522,PRUNED
178,0.44668587896207673,2025-12-24 15:14:39.442267,2025-12-24 15:16:50.281596,0 days 00:02:10.839329,64,512,0.2809141349321029,7,4,0.00015006142528134874,1.715752540852007e-05,0.6960352239402827,0.44668587896207673,0.4641827344894409,PRUNED
179,0.40243902438982193,2025-12-24 15:16:50.281770,2025-12-24 15:17:33.908193,0 days 00:00:43.626423,64,512,0.2813842718543183,7,4,0.0001550544752023127,2.2870105683322505e-05,0.6431576579578779,0.40243902438982193,0.5468279719352722,PRUNED
180,0.40046296296255374,2025-12-24 15:17:33.908363,2025-12-24 15:18:18.590419,0 days 00:00:44.682056,64,512,0.270765585577213,7,1,0.000706370607378955,1.7324006104229676e-05,0.6422412356704879,0.40046296296255374,0.5097376108169556,PRUNED
181,0.43593519882133314,2025-12-24 15:18:18.590592,2025-12-24 15:20:31.386541,0 days 00:02:12.795949,64,512,0.24171327222947242,7,4,0.00013491164925095566,7.570808804601701e-06,0.6950563183151159,0.43593519882133314,0.3545224368572235,PRUNED
182,0.40970350404268163,2025-12-24 15:20:31.386732,2025-12-24 15:21:57.580678,0 days 00:01:26.193946,64,512,0.17319681861669683,7,4,0.00017559183134961418,1.4487737832073388e-05,0.6545754465475874,0.40970350404268163,0.4670757055282593,PRUNED
183,0.4293333333328907,2025-12-24 15:21:57.580861,2025-12-24 15:24:07.397967,0 days 00:02:09.817106,64,512,0.2930658908157682,7,4,0.00011352031457798225,1.1760898778079575e-05,0.689995167955212,0.4293333333328907,0.620516300201416,PRUNED
184,0.431034482758162,2025-12-24 15:24:07.398145,2025-12-24 15:26:20.490803,0 days 00:02:13.092658,32,128,0.31220476088937804,5,4,9.455043147575838e-05,4.394843760086951e-06,0.6890495867768596,0.431034482758162,0.5094633102416992,PRUNED
185,0.44684129429844927,2025-12-24 15:26:20.490979,2025-12-24 15:28:37.468751,0 days 00:02:16.977772,16,256,0.04623280870526331,3,4,0.00020055068554279584,3.4307905817258354e-05,0.695751966142362,0.44684129429844927,0.6423596143722534,PRUNED
186,0.4248210023862181,2025-12-24 15:28:37.468939,2025-12-24 15:30:07.183891,0 days 00:01:29.714952,16,256,0.04429055927091157,3,4,0.00021161120679126272,3.964815889728246e-05,0.6772027459344174,0.4248210023862181,0.3021836280822754,PRUNED
187,0.43363994743714274,2025-12-24 15:30:07.184068,2025-12-24 15:32:21.507342,0 days 00:02:14.323274,64,256,0.19970886678285144,3,4,0.0005923522844989184,0.00012111986813832299,0.6903908957611304,0.43363994743714274,0.6562235355377197,PRUNED
188,0.39103362390990937,2025-12-24 15:32:21.507518,2025-12-24 15:33:10.247653,0 days 00:00:48.740135,16,256,0.2641204815453272,3,3,1.9279598899299117e-05,5.079566284038069e-07,0.6336518595041323,0.39103362390990937,0.4982185959815979,PRUNED
189,0.4306095979243367,2025-12-24 15:33:10.247822,2025-12-24 15:35:20.699218,0 days 00:02:10.451396,32,256,0.2818279443272612,3,4,0.0002468123052209821,2.9343971899524863e-05,0.6954103905625166,0.4306095979243367,0.4050159752368927,PRUNED
190,0.4460431654671669,2025-12-24 15:35:20.699391,2025-12-24 15:37:31.445152,0 days 00:02:10.745761,64,256,0.05538410383382683,3,4,0.00018666014502688165,3.857880841009031e-05,0.6985845441215677,0.4460431654671669,0.4549155533313751,PRUNED
191,0.41210710128014805,2025-12-24 15:37:31.445328,2025-12-24 15:38:14.910067,0 days 00:00:43.464739,64,256,0.021543562224858315,3,4,0.00020611329928530494,3.863212010293154e-05,0.6455778459077579,0.41210710128014805,0.48319581151008606,PRUNED
192,0.4174135723427165,2025-12-24 15:38:14.910238,2025-12-24 15:40:24.903803,0 days 00:02:09.993565,64,256,0.049502445500950426,3,4,0.00018420751881873828,6.171522144103742e-05,0.6723207144761397,0.4174135723427165,0.4566209018230438,PRUNED
193,0.42874543239909113,2025-12-24 15:40:24.903979,2025-12-24 15:41:51.621234,0 days 00:01:26.717255,64,256,0.05921916053771859,3,4,0.00015749903916983224,2.107604677946627e-05,0.6741618901626234,0.42874543239909113,0.5847070813179016,PRUNED
194,0.44350282485830195,2025-12-24 15:41:51.621408,2025-12-24 15:44:03.360972,0 days 00:02:11.739564,64,256,0.15142927916317556,3,4,0.00023400950782669828,1.8581191564896846e-05,0.7019378165822447,0.44350282485830195,0.49558231234550476,PRUNED
195,0.42670157068018977,2025-12-24 15:44:03.361150,2025-12-24 15:45:30.957072,0 days 00:01:27.595922,64,256,0.03774183675913168,3,4,0.0009343263903947702,2.41145540575488e-07,0.6834510797120769,0.42670157068018977,0.5384518504142761,PRUNED
196,0.4528301886788002,2025-12-24 15:45:30.957247,2025-12-24 15:47:47.069004,0 days 00:02:16.111757,16,512,0.07669937594776749,3,2,0.00028931402639370806,3.0181119021592567e-05,0.705528525726473,0.4528301886788002,0.48529133200645447,PRUNED
197,0.42757009345753233,2025-12-24 15:47:47.069185,2025-12-24 15:50:03.028293,0 days 00:02:15.959108,16,256,0.2210764797283455,3,2,0.00018564788170354307,0.0005634536274492602,0.6920029658757664,0.42757009345753233,0.4267216622829437,PRUNED
198,0.43095238095196475,2025-12-24 15:50:03.028473,2025-12-24 15:52:26.189078,0 days 00:02:23.160605,16,512,0.08389956177335264,3,2,0.00028596677632549127,2.8920602126058883e-05,0.7009005931751533,0.43095238095196475,0.2846001386642456,PRUNED
199,0.41050119331700574,2025-12-24 15:52:26.189247,2025-12-24 15:53:56.383379,0 days 00:01:30.194132,16,256,0.06779108522407529,3,2,0.00022381145645669433,3.892516161418977e-05,0.6813141495601173,0.41050119331700574,0.43387046456336975,PRUNED
