number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_gamma,params_kernel,params_max_iter,params_tol,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
68,0.7146171693730636,2025-12-16 23:43:46.543775,2025-12-16 23:43:46.993935,0 days 00:00:00.450160,0.034857781190211004,,0.0003860323431911684,rbf,4141,7.4545684202644445e-06,0.7359318069513021,0.9331694584604328,0.38364851474761963,COMPLETE
69,0.7306573589291236,2025-12-16 23:43:46.994110,2025-12-16 23:43:47.439821,0 days 00:00:00.445711,40.400077470027,,0.0016166135197726956,rbf,3324,1.5031136554464678e-05,0.7532606992508283,0.9377394072145555,0.2664521038532257,COMPLETE
70,0.7308814944536868,2025-12-16 23:43:47.439989,2025-12-16 23:43:47.920216,0 days 00:00:00.480227,44.99185793907862,,0.0016534614226954545,rbf,3336,2.9093645651526405e-05,0.7536069922277712,0.9377186754391937,0.2692559063434601,COMPLETE
71,0.730475631238502,2025-12-16 23:43:47.920390,2025-12-16 23:43:48.376590,0 days 00:00:00.456200,44.29827748237642,,0.0015177755513845347,rbf,3313,2.498470864550768e-05,0.7534708071519831,0.9376869379065411,0.27616360783576965,COMPLETE
72,0.7290053603330421,2025-12-16 23:43:48.376764,2025-12-16 23:43:48.866789,0 days 00:00:00.490025,364.14829061322706,,0.0006330955883211055,rbf,3486,1.3911715503144696e-05,0.7602255998556866,0.9387570558421887,0.3173427879810333,COMPLETE
73,0.7318208260611772,2025-12-16 23:43:48.866955,2025-12-16 23:43:49.478744,0 days 00:00:00.611789,80.34311003658316,,0.0016253305865998567,rbf,3302,3.646964464969711e-05,0.7568473986780827,0.9382661478774501,0.27332815527915955,COMPLETE
74,0.7321637426895712,2025-12-16 23:43:49.478918,2025-12-16 23:43:49.930071,0 days 00:00:00.451153,94.70861464813852,,0.0006640190522459719,rbf,3595,6.797056481004886e-05,0.7529008613266751,0.9376951282375483,0.27217206358909607,COMPLETE
75,0.7299185098947403,2025-12-16 23:43:49.930247,2025-12-16 23:43:50.359953,0 days 00:00:00.429706,89.67696822897646,,0.0007300117627366901,rbf,3543,6.748991357737799e-05,0.7530622010320335,0.937596844265463,0.2676789462566376,COMPLETE
76,0.721636701797398,2025-12-16 23:43:50.360122,2025-12-16 23:43:50.968846,0 days 00:00:00.608724,125.57561767816576,,0.004320961725491174,rbf,3637,3.988480335153902e-05,0.7596048649212594,0.9374046274346398,0.3679471015930176,COMPLETE
77,0.7328605200940738,2025-12-16 23:43:50.969019,2025-12-16 23:43:51.438903,0 days 00:00:00.469884,291.58254318508284,,0.0004017526934472214,rbf,3938,0.00010265260381366311,0.755181792778052,0.9380777702642866,0.29141223430633545,COMPLETE
78,0.7302353651171912,2025-12-16 23:43:51.439075,2025-12-16 23:43:51.903403,0 days 00:00:00.464328,390.41086651416185,,0.0004156090598029035,rbf,4052,8.100159969158765e-05,0.7539928881261372,0.9378120964022435,0.3158569931983948,COMPLETE
79,0.7164179104472764,2025-12-16 23:43:51.903580,2025-12-16 23:43:52.364444,0 days 00:00:00.460864,26.6906685995642,,4.696724586243068e-05,rbf,3915,0.00011227286472001453,0.7379766027244448,0.9337583944494126,0.25749608874320984,COMPLETE
80,0.7299703264090063,2025-12-16 23:43:52.364625,2025-12-16 23:43:52.834396,0 days 00:00:00.469771,565.0848513669027,,0.00018925426367106523,rbf,4149,6.274614244020442e-05,0.7549132509690373,0.9377665376860165,0.2946358323097229,COMPLETE
81,0.7315561066331079,2025-12-16 23:43:52.834569,2025-12-16 23:43:53.376601,0 days 00:00:00.542032,278.11567890585565,,0.0010753508245052823,rbf,4424,3.706542118030437e-05,0.7562609358998634,0.9377929003139456,0.3653457760810852,COMPLETE
82,0.7253521126755685,2025-12-16 23:43:53.376769,2025-12-16 23:43:53.928863,0 days 00:00:00.552094,100.42074959602792,,0.00011323696629651984,rbf,3205,1.9494394227555467e-05,0.7442499361587386,0.9361138824574884,0.2786697745323181,COMPLETE
83,0.7316791690704897,2025-12-16 23:43:53.929042,2025-12-16 23:43:54.457727,0 days 00:00:00.528685,178.70395908649843,,0.0003424880433822381,rbf,3776,0.0001627570294884024,0.7515671205554428,0.9375612675151509,0.25623270869255066,COMPLETE
84,0.7305389221551983,2025-12-16 23:43:54.457901,2025-12-16 23:43:54.885300,0 days 00:00:00.427399,146.42195424786482,,0.00034420800632483734,rbf,3761,0.0001432882294978856,0.7506420706661457,0.937503935198101,0.29720357060432434,COMPLETE
85,0.7288343558277277,2025-12-16 23:43:54.885466,2025-12-16 23:43:55.384764,0 days 00:00:00.499298,320.0021926329128,,0.0005700878770019415,rbf,4020,0.00019640776489958267,0.7558288583283538,0.9382067679776486,0.3392356038093567,COMPLETE
86,0.7265306122444108,2025-12-16 23:43:55.384933,2025-12-16 23:43:59.243801,0 days 00:00:03.858868,55.71374407890972,,0.0003337960608438354,rbf,4743,1.006396684642678e-06,0.7459072593605146,0.9365272382255034,0.27325865626335144,COMPLETE
87,0.7187864644102481,2025-12-16 23:43:59.244015,2025-12-16 23:43:59.927608,0 days 00:00:00.683593,766.5217050951763,,0.000896185258952362,rbf,3471,9.47935514511629e-05,0.761214680094493,0.9370509075142703,0.3133881390094757,COMPLETE
