number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_subsample,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
70,0.7150442477871222,2025-12-16 22:28:38.958006,2025-12-16 22:28:39.996196,0 days 00:00:01.038190,0.00037008248688893226,0.5178263493057145,108,0.6097718674394654,3.6230963813976333,0.004158480787769318,11,102,427,0.9450572917678131,0.7418285556948937,0.9349825929871315,0.3450646996498108,COMPLETE
71,0.7258823529406884,2025-12-16 22:28:39.996366,2025-12-16 22:28:43.379824,0 days 00:00:03.383458,0.002248833186396201,0.6270072616143977,115,4.512353091974841,25.72799269738093,0.0044133467988494435,8,43,1442,0.8980925530165812,0.7443094250000601,0.9364000321470493,0.35657379031181335,COMPLETE
72,0.7264150943391342,2025-12-16 22:28:43.380099,2025-12-16 22:28:46.988534,0 days 00:00:03.608435,0.0008120309706376184,0.6896204295927354,118,5.128689190815869,0.4158054100420263,0.002692777460140554,12,62,1360,0.9368691723886333,0.7446331456897742,0.9364942209536309,0.3638763129711151,COMPLETE
73,0.7286914765901457,2025-12-16 22:28:46.988728,2025-12-16 22:28:51.218393,0 days 00:00:04.229665,0.005544654440491285,0.7483094980432923,54,3.0967779367526256,10.41109606796446,0.0035105192806162856,10,15,1281,0.9114778155463107,0.7450962640615285,0.9367010268115605,0.372422993183136,COMPLETE
74,0.7277023036025829,2025-12-16 22:28:51.218585,2025-12-16 22:28:53.111764,0 days 00:00:01.893179,0.009284843169602588,0.6369851474431147,111,4.750343723016283,35.6753398142048,0.01511126732215303,3,30,1405,0.985645001599452,0.7476389744149661,0.9364348410538293,0.3606819808483124,COMPLETE
75,0.7225130890047489,2025-12-16 22:28:53.111964,2025-12-16 22:28:54.179195,0 days 00:00:01.067231,0.00019455956659297487,0.7228285002739185,134,4.367800095924109,0.06796076139087937,0.028186100232861763,6,47,741,0.9613853292714211,0.7413917119702493,0.9357069253855727,0.34758540987968445,COMPLETE
76,0.7244471010156485,2025-12-16 22:28:54.179379,2025-12-16 22:28:55.858040,0 days 00:00:01.678661,5.149691270357782e-05,0.7637328159807629,102,3.7558878635680255,5.190349044515023,0.01897649904084031,7,121,1243,0.8657420073607579,0.7420847835202581,0.9345377556343079,0.3677029013633728,COMPLETE
77,0.7191142191137322,2025-12-16 22:28:55.858241,2025-12-16 22:28:58.591078,0 days 00:00:02.732837,0.015660734523472594,0.7846229382489289,94,5.8598275810151685,10.569964804752162,0.0023282426454523187,8,77,1204,0.8922795313349519,0.7421100748851579,0.9355656421756999,0.35002201795578003,COMPLETE
78,0.7303712720628065,2025-12-16 22:28:58.591270,2025-12-16 22:29:00.678174,0 days 00:00:02.086904,0.0024965669326672967,0.6758955105104603,21,5.484395084988269,0.8679968178215444,0.009155514682593327,10,15,1309,0.8271781354251104,0.7471497978719072,0.9375564045061153,0.39037466049194336,COMPLETE
79,0.7271641791039875,2025-12-16 22:29:00.678351,2025-12-16 22:29:03.088032,0 days 00:00:02.409681,0.0020730421313825877,0.6852322511696195,24,6.736317807674906,0.8312997326115622,0.0072448002090827225,10,13,1498,0.8254577210679348,0.7486543426944369,0.9374785963615478,0.37809282541275024,COMPLETE
