number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_hidden,params_lr,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
98,0.4271356783915308,2025-12-24 15:11:20.154708,2025-12-24 15:12:06.574885,0 days 00:00:46.420177,64,0.11736666645990268,1024,0.0007507457531698635,3.3728105214968865e-06,0.6731371634230872,0.4271356783915308,0.46054986119270325,PRUNED
99,0.44379562043749426,2025-12-24 15:12:06.575064,2025-12-24 15:23:49.166190,0 days 00:11:42.591126,16,0.2816994991748819,512,0.0001916383495490386,0.0022595756115208936,0.704520461210344,0.44379562043749426,0.7148464322090149,PRUNED
100,0.41079812206531496,2025-12-24 15:23:49.166366,2025-12-24 15:24:35.448026,0 days 00:00:46.281660,16,0.034708675257705573,256,0.0013664913063025617,0.0006171123157293359,0.6597657291388963,0.41079812206531496,0.440621018409729,PRUNED
101,0.417163289630096,2025-12-24 15:24:35.448204,2025-12-24 15:25:20.420412,0 days 00:00:44.972208,16,0.15309794391926917,512,0.0009583631347612632,6.998297316114132e-06,0.6697089109570781,0.417163289630096,0.523984968662262,PRUNED
102,0.3961813842477933,2025-12-24 15:25:20.420589,2025-12-24 15:26:03.982690,0 days 00:00:43.562101,16,0.1304618226654415,512,0.001082737468118431,1.02042881363894e-08,0.6605613503065849,0.3961813842477933,0.4222392141819,PRUNED
103,0.41315789473640246,2025-12-24 15:26:03.982878,2025-12-24 15:26:48.146940,0 days 00:00:44.164062,16,0.2149125549635561,512,0.0023711606876088438,2.360879815240641e-07,0.6666014062916554,0.41315789473640246,0.49210092425346375,PRUNED
104,0.4174135723427165,2025-12-24 15:26:48.147110,2025-12-24 15:27:33.672721,0 days 00:00:45.525611,16,0.10720248992759043,512,0.000701795531998756,0.0013695131457933992,0.6593325113303118,0.4174135723427165,0.42373353242874146,PRUNED
105,0.4159613059246104,2025-12-24 15:27:33.672899,2025-12-24 15:28:23.387018,0 days 00:00:49.714119,16,0.4977743074707923,512,0.0005797571274468766,3.426744702457031e-08,0.665972407358038,0.4159613059246104,0.5294970870018005,PRUNED
106,0.42287234042508987,2025-12-24 15:28:23.387184,2025-12-24 15:29:08.152100,0 days 00:00:44.764916,16,0.051675737882859694,2048,0.0012045367770924275,1.0804005639750908e-07,0.674203545721141,0.42287234042508987,0.5046736001968384,PRUNED
107,0.42092457420882445,2025-12-24 15:29:08.152279,2025-12-24 15:29:54.130271,0 days 00:00:45.977992,32,0.3638312269440363,512,0.000867179641000275,0.0016701786829158996,0.6572788922953879,0.42092457420882445,0.6516771912574768,PRUNED
108,0.40711902113419446,2025-12-24 15:29:54.130440,2025-12-24 15:30:39.530711,0 days 00:00:45.400271,64,0.1751062693357428,256,0.0004606789730690586,0.009800337743342486,0.6501349640095975,0.40711902113419446,0.5931867361068726,PRUNED
109,0.4239401496255079,2025-12-24 15:30:39.530885,2025-12-24 15:31:24.949640,0 days 00:00:45.418755,16,0.25758105720277535,1024,0.0003784050039554783,0.005553843301631006,0.6767278725673154,0.4239401496255079,0.44211748242378235,PRUNED
110,0.4376996805107037,2025-12-24 15:31:24.949820,2025-12-24 15:35:15.882663,0 days 00:03:50.932843,16,0.14601367802185294,512,0.0005106878488173998,0.0033169278560971124,0.7061741868834978,0.4376996805107037,0.5884121060371399,PRUNED
111,0.4491114701126053,2025-12-24 15:35:15.882853,2025-12-24 15:39:00.333875,0 days 00:03:44.451022,32,0.43054692299684166,2048,0.0015242337588589573,1.9475158376086263e-08,0.6963059850706479,0.4491114701126053,0.5212835669517517,PRUNED
112,0.3893985728844336,2025-12-24 15:39:00.334051,2025-12-24 15:39:45.690482,0 days 00:00:45.356431,32,0.46272387653535424,2048,0.0006323901306068428,9.476671544516214e-07,0.6428160823780326,0.3893985728844336,0.36475130915641785,PRUNED
