number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_l1_ratio,params_max_iter,params_tol,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
71,0.90128755364757,2025-12-20 12:46:43.174299,2025-12-20 12:46:43.668113,0 days 00:00:00.493814,5.327250624088923,balanced,0.04936584857974774,943,4.637308502972244e-06,0.9446976685799915,0.9565685038201914,0.37034305930137634,COMPLETE
72,0.893246187363335,2025-12-20 12:46:43.668366,2025-12-20 12:46:44.124092,0 days 00:00:00.455726,33.506983917123165,balanced,0.03679509856926797,990,3.980368419512546e-06,0.9422106734223081,0.9549180327868853,0.3519669771194458,COMPLETE
73,0.896703296702797,2025-12-20 12:46:44.124335,2025-12-20 12:46:44.935616,0 days 00:00:00.811281,8.401119938208494,balanced,0.0010547036010164768,1566,1.7876866509533859e-06,0.9444641021761091,0.9567168607670054,0.389747679233551,COMPLETE
74,0.8986784140964166,2025-12-20 12:46:44.935857,2025-12-20 12:46:45.635429,0 days 00:00:00.699572,16.255705268325475,balanced,0.15075253709446285,1396,2.7893940957950423e-06,0.9454691070511122,0.9573102885542616,0.3950210213661194,COMPLETE
75,0.9032258064511139,2025-12-20 12:46:45.635652,2025-12-20 12:46:46.650588,0 days 00:00:01.014936,5.263358502698282,balanced,0.059796294854481846,1920,4.9873733626087825e-06,0.9446926074300721,0.9562532453082115,0.37223371863365173,COMPLETE
76,0.8850325379604553,2025-12-20 12:46:46.650827,2025-12-20 12:46:47.541196,0 days 00:00:00.890369,77.72151015676924,balanced,0.0808306544850117,1802,6.7617126002409715e-06,0.934863330442498,0.946480231436837,0.29455870389938354,COMPLETE
77,0.8908296943226448,2025-12-20 12:46:47.541425,2025-12-20 12:46:48.273182,0 days 00:00:00.731757,1.0797437109449641,,0.05652726278291367,1319,5.191032764548638e-06,0.9371177692077682,0.9490764780060826,0.419563353061676,COMPLETE
78,0.8973214285709287,2025-12-20 12:46:48.273427,2025-12-20 12:46:48.500787,0 days 00:00:00.227360,2.8680966757558926,balanced,0.10274823359063714,434,1.0039335452296669e-05,0.943070846008451,0.9549736666419405,0.4469127655029297,COMPLETE
79,0.8161434977573474,2025-12-20 12:46:48.501019,2025-12-20 12:46:48.569732,0 days 00:00:00.068713,0.0036397344483586748,balanced,0.018615294830212722,1159,1.532421586521185e-05,0.8849210259411114,0.8891217268748609,0.45981040596961975,COMPLETE
80,0.8864628820955704,2025-12-20 12:46:48.569985,2025-12-20 12:46:48.942810,0 days 00:00:00.372825,339.9351327340207,balanced,0.0641332854603395,745,3.747294732198507e-05,0.9424752919310502,0.9528688524590163,0.2697265148162842,COMPLETE
81,0.8959276018094547,2025-12-20 12:46:48.943060,2025-12-20 12:46:49.774960,0 days 00:00:00.831900,4.307453696602444,balanced,0.14705066226020452,1618,3.4270687970997474e-06,0.9438517086982049,0.955474371337438,0.48337435722351074,COMPLETE
82,0.9028077753774708,2025-12-20 12:46:49.775262,2025-12-20 12:46:50.688742,0 days 00:00:00.913480,6.57943625895953,balanced,0.09274431221965986,1792,2.174987685068249e-06,0.9450092348481642,0.9569579408055782,0.3676784634590149,COMPLETE
83,0.8999999999995008,2025-12-20 12:46:50.688981,2025-12-20 12:46:51.621171,0 days 00:00:00.932190,8.622268933249938,balanced,0.09909781796730183,1856,1.2511907866364068e-06,0.9442937478758717,0.9566241376752467,0.3674946129322052,COMPLETE
84,0.8951965065497189,2025-12-20 12:46:51.621465,2025-12-20 12:46:52.477498,0 days 00:00:00.856033,2.288655943269558,balanced,0.041865463181941356,1702,2.461926384859954e-06,0.9417302866571529,0.95380535568578,0.39638927578926086,COMPLETE
85,0.8957871396890789,2025-12-20 12:46:52.477820,2025-12-20 12:46:52.937125,0 days 00:00:00.459305,35.82202413175267,balanced,0.1737594171631258,994,8.03712184975128e-06,0.9413274829916788,0.9535642756472072,0.41138774156570435,COMPLETE
86,0.8944954128435367,2025-12-20 12:46:52.937404,2025-12-20 12:46:53.991988,0 days 00:00:01.054584,21.82885475030323,balanced,0.07830754264661989,2102,0.0003169338392797778,0.943541455081338,0.954936577405237,0.5050672292709351,COMPLETE
87,0.8986784140964166,2025-12-20 12:46:53.992284,2025-12-20 12:46:54.652910,0 days 00:00:00.660626,10.7515275753485,balanced,0.11570494430021835,1330,4.063909797900164e-06,0.9453831453880782,0.9573102885542615,0.3990321457386017,COMPLETE
88,0.9015317286647083,2025-12-20 12:46:54.653200,2025-12-20 12:46:55.408269,0 days 00:00:00.755069,5.593916654285735,balanced,0.2000143787687139,1459,2.0889543351581257e-06,0.9449160852658417,0.9564016022550256,0.3906976282596588,COMPLETE
89,0.9032258064511139,2025-12-20 12:46:55.408586,2025-12-20 12:46:56.179717,0 days 00:00:00.771131,5.982965668834034,,0.21350561327500772,1513,2.017039528063848e-06,0.9448787987846375,0.9565314145834879,0.3691812753677368,COMPLETE
90,0.878980891719247,2025-12-20 12:46:56.180020,2025-12-20 12:46:57.051786,0 days 00:00:00.871766,0.7214494003201425,,0.328505733153095,1503,1.9765310847225417e-06,0.9283010044203286,0.940824122839552,0.36800500750541687,COMPLETE
91,0.90128755364757,2025-12-20 12:46:57.052145,2025-12-20 12:46:57.658157,0 days 00:00:00.606012,6.026900739943695,,0.21042981677378236,1224,1.2759053279048776e-06,0.9453637454123047,0.9566426822935984,0.36781975626945496,COMPLETE
92,0.9039301310038673,2025-12-20 12:46:57.658458,2025-12-20 12:46:58.275671,0 days 00:00:00.617213,6.29221043618295,,0.23096543645321052,1244,1.3439422131612536e-06,0.9460397403209473,0.9572175654625028,0.39683079719543457,COMPLETE
93,0.896703296702797,2025-12-20 12:46:58.275968,2025-12-20 12:46:59.599442,0 days 00:00:01.323474,3.312951498941133,,0.24388902321357192,2354,1.540741311025555e-06,0.9429027969031799,0.9546398635116089,0.41615429520606995,COMPLETE
94,0.8908296943226448,2025-12-20 12:46:59.599668,2025-12-20 12:47:00.533030,0 days 00:00:00.933362,1.2631021730613727,,0.19621809732326073,1757,1.1626794056589989e-06,0.9367464632791764,0.9488724872042134,0.414915531873703,COMPLETE
95,0.8923076923071926,2025-12-20 12:47:00.533325,2025-12-20 12:47:01.501351,0 days 00:00:00.968026,1.9714111877054339,,0.22872728913380252,1939,1.9997240896269184e-06,0.9398314233366503,0.9520250723240115,0.4243457317352295,COMPLETE
96,0.8986784140964166,2025-12-20 12:47:01.501719,2025-12-20 12:47:02.242879,0 days 00:00:00.741160,7.410472846205068,,0.4492275924460759,1497,1.0039285478589206e-06,0.9449865978970494,0.9565870484385431,0.39639320969581604,COMPLETE
97,0.8973214285709287,2025-12-20 12:47:02.243107,2025-12-20 12:47:03.066552,0 days 00:00:00.823445,3.838895203343796,,0.019206367399600445,1638,2.5107068898038307e-06,0.9446286206185848,0.9558081744677694,0.43686285614967346,COMPLETE
98,0.9008620689650183,2025-12-20 12:47:03.066893,2025-12-20 12:47:04.135221,0 days 00:00:01.068328,5.850030900938562,,0.34378161858796663,2150,1.549882263656343e-06,0.9442213181640244,0.9558638083228247,0.36687153577804565,COMPLETE
99,0.8971553610498288,2025-12-20 12:47:04.135521,2025-12-20 12:47:04.823715,0 days 00:00:00.688194,2.5165129299640956,,0.053614095314522194,1364,1.6926115923734812e-06,0.9421124663384411,0.9542504265262222,0.40522971749305725,COMPLETE
