number,value,datetime_start,datetime_complete,duration,params_batch_size,params_cls_weight,params_dropout,params_hidden_dim,params_lr,params_n_heads,params_n_layers,params_weight_decay,state
107,0.3843056922438188,2025-12-23 10:01:36.549487,2025-12-23 10:02:20.808538,0 days 00:00:44.259051,32,0.18823531793420495,0.278206775137932,768,3.3802523051238e-05,4,3,3.8296355160042195e-08,PRUNED
108,0.015879318899194982,2025-12-23 10:02:20.808732,2025-12-23 10:03:15.371679,0 days 00:00:54.562947,128,0.1661046223441925,0.07181171761050535,256,7.182905522377165e-05,4,3,1.6152792974811954e-05,PRUNED
109,0.39777980078565034,2025-12-23 10:03:15.371870,2025-12-23 10:03:58.457611,0 days 00:00:43.085741,16,0.23400558502307045,0.17770927833367856,768,2.6403380632633496e-05,8,3,9.944516771313496e-05,PRUNED
110,0.06311307054050705,2025-12-23 10:03:58.457811,2025-12-23 10:04:47.951329,0 days 00:00:49.493518,64,0.3230823384045541,0.3142613614626572,384,4.3843704263862655e-05,4,2,2.0090004829162645e-07,PRUNED
111,-0.0001629725666920943,2025-12-23 10:04:47.951516,2025-12-23 10:05:43.155735,0 days 00:00:55.204219,128,1.6226552944296637,0.35404270440980196,256,6.369120934266131e-05,8,1,9.81155794055045e-08,PRUNED
112,-0.04014419680863233,2025-12-23 10:05:43.155921,2025-12-23 10:06:38.385379,0 days 00:00:55.229458,128,0.2061756829921267,0.20162364639608954,256,8.8499980191144e-05,8,1,4.973625835178687e-08,PRUNED
113,0.09201613115256316,2025-12-23 10:06:38.385567,2025-12-23 10:07:34.322135,0 days 00:00:55.936568,128,1.1459533118188001,0.1236622235733695,256,0.00012985890200809439,8,2,1.6868168310461993e-08,PRUNED
114,0.17052936470075217,2025-12-23 10:07:34.322320,2025-12-23 10:08:29.412438,0 days 00:00:55.090118,128,1.4209594539238974,0.2960063568704123,256,0.00017194772653225966,8,3,2.3613897893807575e-08,PRUNED
115,0.48355201445412593,2025-12-23 10:08:29.412617,2025-12-23 10:10:35.406951,0 days 00:02:05.994334,16,1.2897415328415185,0.384284608122338,256,0.00011061266313810141,4,1,1.0511273997888666e-08,PRUNED
116,0.4311167079380259,2025-12-23 10:10:35.407135,2025-12-23 10:11:18.588719,0 days 00:00:43.181584,16,0.24324744158645362,0.21006185474202982,768,5.7943661241697916e-05,8,2,0.00035930305748196943,PRUNED
117,0.396081577004404,2025-12-23 10:11:18.588901,2025-12-23 10:12:02.033992,0 days 00:00:43.445091,16,1.6624381880702828,0.2688898612360286,512,7.638651842507015e-05,4,3,1.1041039191634746e-09,PRUNED
118,0.11863393583451652,2025-12-23 10:12:02.034179,2025-12-23 10:12:57.192891,0 days 00:00:55.158712,128,0.34271020097587,0.23447190032615775,256,0.00020530257201705415,4,3,0.0007206267209898428,PRUNED
119,0.6049943729759841,2025-12-23 10:12:57.193074,2025-12-23 10:32:09.559521,0 days 00:19:12.366447,16,0.2754543638504832,0.3355804102713251,768,5.08953752435149e-05,4,4,4.846290477980968e-05,COMPLETE
120,0.3863654338506714,2025-12-23 10:32:09.559925,2025-12-23 10:32:53.412421,0 days 00:00:43.852496,16,0.27448826227295076,0.3400820388955691,768,4.148600534321536e-05,4,4,7.535456151670602e-06,PRUNED
121,0.4819439633113031,2025-12-23 10:32:53.412606,2025-12-23 10:35:01.321990,0 days 00:02:07.909384,16,0.25661065012408896,0.36000720440606804,768,5.5851492248796e-05,4,4,4.44872043811726e-05,PRUNED
122,0.5879656424820583,2025-12-23 10:35:01.322176,2025-12-23 10:48:37.847974,0 days 00:13:36.525798,16,0.22760850153880063,0.32999889607730104,768,5.027517903243228e-05,4,4,0.00013911350393237162,COMPLETE
