task,setting,mode,repr,model,run,trial_index,rho,best_so_far
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,96,0.37913112702174706,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,97,0.17928764938069425,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,98,0.38342636158240634,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,99,0.4083539914368794,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,100,0.39349573984039427,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,101,0.42656352416630505,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,102,0.41174626305127565,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,103,0.42767374615140324,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,104,0.5659769106933833,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,105,0.3845136337552484,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,106,0.513895486488753,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,107,0.3715952147721239,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,108,0.38681533289363657,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,109,0.42351976456625584,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,110,0.5203612204316941,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,111,0.5721636590086778,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,112,0.38342812174409496,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,113,0.41413700266484627,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,114,0.41799285686398335,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,115,0.36729183946365473,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,116,0.3993967486236942,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,117,0.40229155454084375,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,118,-0.012708588810114335,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,119,0.5165456299311841,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,120,-0.08731643924995904,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,121,0.4819258897585264,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,122,0.09658953929798388,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,123,0.5090926653011374,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,124,0.5493079594819238,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,125,0.4178648051011361,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,126,0.5160994289431186,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,127,0.5219073024549372,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,128,0.2964871353367322,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,129,0.4036147560902652,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,130,0.3464568055554385,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,131,0.5095637285730548,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,132,0.5598330663192489,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,133,0.49475081227897905,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,134,0.5018837030851757,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,135,0.5109474356805225,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,136,0.44016077321090846,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,137,0.33519104060976185,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,138,0.5649406154992072,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,139,0.0997844462088139,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,140,0.5084130787989225,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,141,0.5615468037433333,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,142,0.5171407846021494,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,143,0.5216212761805362,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,144,0.438554625670041,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,145,0.41446681296125176,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,146,0.4413695642505695,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,147,0.13412784099635808,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,148,0.4815377741061853,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,149,0.33473471558343804,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,150,0.4548574632502672,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,151,0.3996891554842164,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,152,0.4036112357668879,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,153,0.43551284625189146,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,154,0.5229730803573978,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,155,0.4037905522389163,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,156,0.41817503359875574,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,157,0.38108182621316217,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,158,0.4950093916102633,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,159,0.2890329148746446,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,160,0.44798645207852095,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,161,0.414113946098773,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,162,0.4379702519894186,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,163,0.5015118689284543,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,164,0.4026948515877492,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,165,0.5299125178147892,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,166,-0.23239862990582746,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,167,0.35762943187396534,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,168,0.3963516689023784,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,169,0.5624086229101248,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,170,0.46236411281181694,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,171,0.43749654847496827,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,172,0.4210980021029233,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,173,0.3927371768747936,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,174,0.5003261800109565,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,175,0.32255887028880936,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,176,0.42557123301434446,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,177,0.4929618835259739,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,178,0.22104968564535712,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,179,0.5149705052400787,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,180,0.34547379540634693,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,181,0.38997724334703454,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,182,0.4558741766456573,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,183,0.5063184304596583,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,184,0.43359911045593746,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,185,0.47571075883600283,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,186,0.3807183528244617,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,187,0.4021978259309246,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,188,0.5505928775146177,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,189,-0.16653584951547615,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,190,0.5232423850957569,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,191,0.4994199167615273,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,192,0.5309122896539263,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,193,0.5193524277639027,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,194,0.5099177410926788,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,195,0.4139691272437939,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,196,0.4126008215511016,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,197,0.3725963067325275,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,198,0.43884505234866367,0.5768703313640525
binding_affinity,wt_wt_unpooled,pooled,wt,transformer,wt_wt_unpooled,199,0.33695743294215774,0.5768703313640525
