number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_hidden,params_lr,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
92,0.4331797235018144,2025-12-21 20:07:21.472164,2025-12-21 20:07:33.487121,0 days 00:00:12.014957,16,0.27711900820997126,256,0.002504237021525044,7.110249650287346e-06,0.7008922620634497,0.4331797235018144,0.7713041305541992,PRUNED
93,0.4564943253463545,2025-12-21 20:07:33.487293,2025-12-21 20:07:44.700315,0 days 00:00:11.213022,16,0.286019611925092,256,0.0020712384525736747,0.0007289306285442763,0.7273018861636897,0.4564943253463545,0.40639007091522217,PRUNED
94,0.4317912218263937,2025-12-21 20:07:44.700488,2025-12-21 20:07:57.911555,0 days 00:00:13.211067,16,0.35728646607999504,256,0.0026308258875017646,1.4003675724326912e-05,0.707765429218875,0.4317912218263937,0.3984166383743286,PRUNED
95,0.5609756097556067,2025-12-21 20:07:57.911726,2025-12-21 20:13:01.520070,0 days 00:05:03.608344,16,0.04639822396184312,2048,0.0011018782056398308,2.1970428366661934e-05,0.8010488869634764,0.5394045534145698,0.45555758476257324,COMPLETE
96,0.4990253411301048,2025-12-21 20:13:01.520289,2025-12-21 20:13:22.899835,0 days 00:00:21.379546,64,0.28580158088231933,256,0.0029859908965915254,4.725076989783006e-06,0.7602930885097308,0.4990253411301048,0.5890039801597595,PRUNED
97,0.5942622950814673,2025-12-21 20:13:22.900019,2025-12-21 20:17:48.346822,0 days 00:04:25.446803,16,0.3117952292926572,256,0.0017734351959882771,0.001657759370673233,0.8039564449480139,0.5411061285496082,0.5021072626113892,COMPLETE
98,0.4756097560970611,2025-12-21 20:17:48.347049,2025-12-21 20:18:10.692782,0 days 00:00:22.345733,16,0.019071930305960876,256,0.0008092682304069956,0.009341473467493325,0.7475923087176752,0.4756097560970611,0.6263880133628845,PRUNED
99,0.44067796610120763,2025-12-21 20:18:10.692956,2025-12-21 20:18:21.571156,0 days 00:00:10.878200,32,0.4998987555224181,512,0.0013108643297942042,0.0019416986977393892,0.7066990469208211,0.44067796610120763,0.4863680601119995,PRUNED
100,0.42794759825277856,2025-12-21 20:18:21.571334,2025-12-21 20:18:33.661393,0 days 00:00:12.090059,16,0.1099635222669963,256,0.0015252220444670452,0.006500749020098829,0.7141762196747534,0.42794759825277856,0.7080150246620178,PRUNED
101,0.4392324093811648,2025-12-21 20:18:33.661566,2025-12-21 20:18:44.914213,0 days 00:00:11.252647,16,0.3126170131780271,256,0.0018884025714513916,0.00407373477687869,0.714367835243935,0.4392324093811648,0.6848828196525574,PRUNED
102,0.46790890269101176,2025-12-21 20:18:44.914382,2025-12-21 20:18:56.973794,0 days 00:00:12.059412,16,0.26164131140637076,256,0.0022282857598511304,0.0008199035273196996,0.7226864502799254,0.46790890269101176,0.6896759271621704,PRUNED
103,0.4551971326159936,2025-12-21 20:18:56.973965,2025-12-21 20:19:09.186450,0 days 00:00:12.212485,16,0.33561121722172244,256,0.0017724347826850392,0.002037791091063988,0.7367202079445482,0.4551971326159936,0.5125673413276672,PRUNED
104,0.4612676056333109,2025-12-21 20:19:09.186622,2025-12-21 20:19:21.296032,0 days 00:00:12.109410,16,0.3003917974888914,1024,0.0016653340366458672,1.5726448088032404e-08,0.7209577446014397,0.4612676056333109,0.7439089417457581,PRUNED
105,0.4810126582273712,2025-12-21 20:19:21.296200,2025-12-21 20:19:45.064314,0 days 00:00:23.768114,16,0.35125333592027164,2048,0.0023541929531483677,0.004778783768367933,0.7489377832577979,0.4810126582273712,0.3548370599746704,PRUNED
106,0.44444444444394465,2025-12-21 20:19:45.064482,2025-12-21 20:19:55.729630,0 days 00:00:10.665148,64,0.32793356009073654,256,0.0011381049677969674,0.00019110005475360867,0.7092566982138097,0.44444444444394465,0.5660775899887085,PRUNED
107,0.45173041894303834,2025-12-21 20:19:55.729793,2025-12-21 20:20:07.660755,0 days 00:00:11.930962,16,0.24253957503646506,256,0.0009870718534507712,0.00039170427520492297,0.7276601239669421,0.45173041894303834,0.48202112317085266,PRUNED
108,0.45454545454495937,2025-12-21 20:20:07.660917,2025-12-21 20:20:20.573957,0 days 00:00:12.913040,16,0.31741759357077426,256,0.0015168824454962861,0.00011650180139917996,0.7196081045054652,0.45454545454495937,0.5124773979187012,PRUNED
109,0.38397328881420595,2025-12-21 20:20:20.574133,2025-12-21 20:20:31.412020,0 days 00:00:10.837887,64,0.22465901493250107,1024,2.7813808254719497e-05,3.251649084037145e-06,0.6279450479872035,0.38397328881420595,0.5211936235427856,PRUNED
